,1,2,3,4,5,6,7,8,9,10
4502,2.71,3.57,3.14,3.64,3.58,0,1,0,1,0
4503,2.71,3.57,3.19,3.64,3.57,0,1,0,1,0
4504,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4505,2.71,3.57,3.14,3.69,3.57,0,1,0,1,0
4506,2.71,3.57,3.15,3.64,3.57,0,1,0,1,0
4507,2.71,3.57,3.14,3.64,3.59,0,1,0,1,0
4508,2.71,3.59,3.14,3.64,3.57,0,1,0,1,0
4509,2.71,3.57,3.14,3.67,3.57,0,1,0,1,0
4510,2.71,3.57,3.14,3.68,3.57,0,1,0,1,0
4511,2.71,3.57,3.14,3.67,3.57,0,1,0,1,0
4512,2.71,3.62,3.14,3.64,3.57,0,1,0,1,0
4513,2.71,3.57,3.14,3.64,3.58,0,1,0,1,0
4514,2.71,3.57,3.14,3.64,3.61,0,1,0,1,0
4515,2.71,3.57,3.14,3.66,3.57,0,1,0,1,0
4516,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4517,2.76,3.57,3.14,3.64,3.57,0,1,0,1,0
4518,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4519,2.71,3.57,3.14,3.67,3.57,0,1,0,1,0
4520,2.76,3.57,3.14,3.64,3.57,0,1,0,1,0
4521,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4522,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4523,2.71,3.58,3.14,3.64,3.57,0,1,0,1,0
4524,2.71,3.57,3.14,3.64,3.58,0,1,0,1,0
4525,2.71,3.57,3.18,3.64,3.57,0,1,0,1,0
4526,2.72,3.57,3.14,3.64,3.57,0,1,0,1,0
4527,2.71,3.57,3.14,3.68,3.57,0,1,0,1,0
4528,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4529,2.71,3.57,3.14,3.68,3.57,0,1,0,1,0
4530,2.71,3.57,3.14,3.64,3.61,0,1,0,1,0
4531,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4532,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4533,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4534,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4535,2.71,3.57,3.15,3.64,3.57,0,1,0,1,0
4536,2.71,3.57,3.14,3.68,3.57,0,1,0,1,0
4537,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4538,2.74,3.57,3.14,3.64,3.57,0,1,0,1,0
4539,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4540,2.71,3.57,3.14,3.65,3.57,0,1,0,1,0
4541,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4542,2.71,3.6,3.14,3.64,3.57,0,1,0,1,0
4543,2.76,3.57,3.14,3.64,3.57,0,1,0,1,0
4544,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4545,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4546,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4547,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4548,2.71,3.59,3.14,3.64,3.57,0,1,0,1,0
4549,2.71,3.57,3.19,3.64,3.57,0,1,0,1,0
4550,2.71,3.59,3.14,3.64,3.57,0,1,0,1,0
4551,2.71,3.57,3.14,3.69,3.57,0,1,0,1,0
4552,2.71,3.57,3.14,3.64,3.58,0,1,0,1,0
4553,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4554,2.71,3.57,3.14,3.64,3.61,0,1,0,1,0
4555,2.71,3.6,3.14,3.64,3.57,0,1,0,1,0
4556,2.71,3.57,3.14,3.65,3.57,0,1,0,1,0
4557,2.72,3.57,3.14,3.64,3.57,0,1,0,1,0
4558,2.71,3.57,3.18,3.64,3.57,0,1,0,1,0
4559,2.71,3.57,3.14,3.67,3.57,0,1,0,1,0
4560,2.72,3.57,3.14,3.64,3.57,0,1,0,1,0
4561,2.71,3.57,3.14,3.65,3.57,0,1,0,1,0
4562,2.71,3.57,3.19,3.64,3.57,0,1,0,1,0
4563,2.75,3.57,3.14,3.64,3.57,0,1,0,1,0
4564,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4565,2.71,3.57,3.14,3.64,3.61,0,1,0,1,0
4566,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4567,2.71,3.57,3.14,3.66,3.57,0,1,0,1,0
4568,2.72,3.57,3.14,3.64,3.57,0,1,0,1,0
4569,2.71,3.57,3.16,3.64,3.57,0,1,0,1,0
4570,2.71,3.57,3.18,3.64,3.57,0,1,0,1,0
4571,2.71,3.57,3.14,3.66,3.57,0,1,0,1,0
4572,2.71,3.57,3.14,3.64,3.58,0,1,0,1,0
4573,2.71,3.59,3.14,3.64,3.57,0,1,0,1,0
4574,2.71,3.62,3.14,3.64,3.57,0,1,0,1,0
4575,2.71,3.57,3.16,3.64,3.57,0,1,0,1,0
4576,2.71,3.6,3.14,3.64,3.57,0,1,0,1,0
4577,2.71,3.58,3.14,3.64,3.57,0,1,0,1,0
4578,2.72,3.57,3.14,3.64,3.57,0,1,0,1,0
4579,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4580,2.71,3.58,3.14,3.64,3.57,0,1,0,1,0
4581,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4582,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4583,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4584,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4585,2.74,3.57,3.14,3.64,3.57,0,1,0,1,0
4586,2.71,3.62,3.14,3.64,3.57,0,1,0,1,0
4587,2.75,3.57,3.14,3.64,3.57,0,1,0,1,0
4588,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4589,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4590,2.71,3.58,3.14,3.64,3.57,0,1,0,1,0
4591,2.71,3.57,3.17,3.64,3.57,0,1,0,1,0
4592,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4593,2.71,3.62,3.14,3.64,3.57,0,1,0,1,0
4594,2.71,3.62,3.14,3.64,3.57,0,1,0,1,0
4595,2.71,3.57,3.19,3.64,3.57,0,1,0,1,0
4596,2.71,3.57,3.14,3.65,3.57,0,1,0,1,0
4597,2.71,3.57,3.14,3.64,3.62,0,1,0,1,0
4598,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4599,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4600,2.71,3.61,3.14,3.64,3.57,0,1,0,1,0
4601,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4602,2.71,3.6,3.14,3.64,3.57,0,1,0,1,0
4603,2.75,3.57,3.14,3.64,3.57,0,1,0,1,0
4604,2.71,3.57,3.14,3.66,3.57,0,1,0,1,0
4605,2.71,3.57,3.14,3.64,3.6,0,1,0,1,0
4606,2.71,3.57,3.14,3.67,3.57,0,1,0,1,0
4607,2.73,3.57,3.14,3.64,3.57,0,1,0,1,0
4608,4.25,1.55,4.45,4.35,3.8,1,0,1,1,1
4609,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4610,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4611,4.25,1.55,4.45,4.35,3.85,1,0,1,1,1
4612,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4613,4.25,1.55,4.45,4.35,3.84,1,0,1,1,1
4614,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4615,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4616,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4617,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4618,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4619,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4620,4.25,1.55,4.45,4.35,3.84,1,0,1,1,1
4621,4.25,1.55,4.45,4.35,3.82,1,0,1,1,1
4622,4.25,1.55,4.49,4.35,3.8,1,0,1,1,1
4623,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4624,4.25,1.55,4.45,4.37,3.8,1,0,1,1,1
4625,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4626,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4627,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4628,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4629,4.25,1.56,4.45,4.35,3.8,1,0,1,1,1
4630,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4631,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4632,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4633,4.25,1.55,4.45,4.35,3.82,1,0,1,1,1
4634,4.25,1.55,4.45,4.36,3.8,1,0,1,1,1
4635,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4636,4.25,1.55,4.45,4.35,3.84,1,0,1,1,1
4637,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4638,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4639,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4640,4.29,1.55,4.45,4.35,3.8,1,0,1,1,1
4641,4.25,1.58,4.45,4.35,3.8,1,0,1,1,1
4642,4.25,1.55,4.49,4.35,3.8,1,0,1,1,1
4643,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4644,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4645,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4646,4.25,1.55,4.45,4.35,3.82,1,0,1,1,1
4647,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4648,4.3,1.55,4.45,4.35,3.8,1,0,1,1,1
4649,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4650,4.25,1.55,4.45,4.35,3.85,1,0,1,1,1
4651,4.29,1.55,4.45,4.35,3.8,1,0,1,1,1
4652,4.29,1.55,4.45,4.35,3.8,1,0,1,1,1
4653,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4654,4.25,1.55,4.45,4.36,3.8,1,0,1,1,1
4655,4.3,1.55,4.45,4.35,3.8,1,0,1,1,1
4656,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4657,4.25,1.55,4.45,4.35,3.82,1,0,1,1,1
4658,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4659,4.25,1.55,4.45,4.36,3.8,1,0,1,1,1
4660,4.29,1.55,4.45,4.35,3.8,1,0,1,1,1
4661,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4662,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4663,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4664,4.25,1.56,4.45,4.35,3.8,1,0,1,1,1
4665,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4666,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4667,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4668,4.3,1.55,4.45,4.35,3.8,1,0,1,1,1
4669,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4670,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4671,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4672,4.28,1.55,4.45,4.35,3.8,1,0,1,1,1
4673,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4674,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4675,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4676,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4677,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4678,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4679,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4680,4.25,1.55,4.45,4.35,3.85,1,0,1,1,1
4681,4.25,1.56,4.45,4.35,3.8,1,0,1,1,1
4682,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4683,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4684,4.25,1.55,4.45,4.36,3.8,1,0,1,1,1
4685,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4686,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4687,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4688,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4689,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4690,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4691,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4692,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4693,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4694,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4695,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4696,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4697,4.25,1.58,4.45,4.35,3.8,1,0,1,1,1
4698,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4699,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4700,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4701,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4702,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4703,4.25,1.55,4.49,4.35,3.8,1,0,1,1,1
4704,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4705,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4706,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4707,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4708,4.25,1.55,4.45,4.39,3.8,1,0,1,1,1
4709,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4710,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4711,4.25,1.55,4.49,4.35,3.8,1,0,1,1,1
4712,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4713,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4714,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4715,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4716,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4717,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4718,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4719,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4720,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4721,4.25,1.55,4.45,4.36,3.8,1,0,1,1,1
4722,4.25,1.55,4.45,4.35,3.83,1,0,1,1,1
4723,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4724,4.25,1.55,4.49,4.35,3.8,1,0,1,1,1
4725,4.25,1.55,4.45,4.39,3.8,1,0,1,1,1
4726,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4727,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4728,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4729,4.25,1.56,4.45,4.35,3.8,1,0,1,1,1
4730,4.25,1.55,4.45,4.37,3.8,1,0,1,1,1
4731,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4732,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4733,4.28,1.55,4.45,4.35,3.8,1,0,1,1,1
4734,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4735,4.25,1.55,4.45,4.39,3.8,1,0,1,1,1
4736,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4737,4.28,1.55,4.45,4.35,3.8,1,0,1,1,1
4738,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4739,4.28,1.55,4.45,4.35,3.8,1,0,1,1,1
4740,4.25,1.55,4.5,4.35,3.8,1,0,1,1,1
4741,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4742,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4743,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4744,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4745,4.27,1.55,4.45,4.35,3.8,1,0,1,1,1
4746,4.25,1.59,4.45,4.35,3.8,1,0,1,1,1
4747,4.25,1.55,4.47,4.35,3.8,1,0,1,1,1
4748,4.25,1.55,4.45,4.35,3.84,1,0,1,1,1
4749,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4750,4.26,1.55,4.45,4.35,3.8,1,0,1,1,1
4751,4.25,1.55,4.45,4.38,3.8,1,0,1,1,1
4752,4.25,1.55,4.45,4.35,3.81,1,0,1,1,1
4753,4.25,1.57,4.45,4.35,3.8,1,0,1,1,1
4754,4.25,1.55,4.48,4.35,3.8,1,0,1,1,1
4755,4.25,1.55,4.46,4.35,3.8,1,0,1,1,1
4756,4.25,1.55,4.45,4.4,3.8,1,0,1,1,1
4757,4.25,1.6,4.45,4.35,3.8,1,0,1,1,1
4758,3.4,2.8,3.05,3.05,4.35,0,1,0,0,1
4759,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4760,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4761,3.4,2.81,3.05,3.05,4.35,0,1,0,0,1
4762,3.44,2.8,3.05,3.05,4.35,0,1,0,0,1
4763,3.4,2.82,3.05,3.05,4.35,0,1,0,0,1
4764,3.4,2.8,3.1,3.05,4.35,0,1,0,0,1
4765,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4766,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4767,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4768,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4769,3.45,2.8,3.05,3.05,4.35,0,1,0,0,1
4770,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4771,3.4,2.8,3.05,3.07,4.35,0,1,0,0,1
4772,3.4,2.8,3.05,3.05,4.36,0,1,0,0,1
4773,3.4,2.8,3.05,3.05,4.39,0,1,0,0,1
4774,3.4,2.8,3.05,3.05,4.4,0,1,0,0,1
4775,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4776,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4777,3.4,2.84,3.05,3.05,4.35,0,1,0,0,1
4778,3.45,2.8,3.05,3.05,4.35,0,1,0,0,1
4779,3.4,2.84,3.05,3.05,4.35,0,1,0,0,1
4780,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4781,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4782,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4783,3.42,2.8,3.05,3.05,4.35,0,1,0,0,1
4784,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4785,3.4,2.8,3.07,3.05,4.35,0,1,0,0,1
4786,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4787,3.4,2.83,3.05,3.05,4.35,0,1,0,0,1
4788,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4789,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4790,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4791,3.4,2.8,3.07,3.05,4.35,0,1,0,0,1
4792,3.41,2.8,3.05,3.05,4.35,0,1,0,0,1
4793,3.41,2.8,3.05,3.05,4.35,0,1,0,0,1
4794,3.45,2.8,3.05,3.05,4.35,0,1,0,0,1
4795,3.42,2.8,3.05,3.05,4.35,0,1,0,0,1
4796,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4797,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4798,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4799,3.4,2.8,3.05,3.05,4.4,0,1,0,0,1
4800,3.4,2.8,3.07,3.05,4.35,0,1,0,0,1
4801,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4802,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4803,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4804,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4805,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4806,3.4,2.8,3.05,3.05,4.39,0,1,0,0,1
4807,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4808,3.4,2.8,3.05,3.05,4.39,0,1,0,0,1
4809,3.4,2.8,3.05,3.08,4.35,0,1,0,0,1
4810,3.4,2.84,3.05,3.05,4.35,0,1,0,0,1
4811,3.44,2.8,3.05,3.05,4.35,0,1,0,0,1
4812,3.4,2.8,3.05,3.05,4.39,0,1,0,0,1
4813,3.4,2.8,3.05,3.06,4.35,0,1,0,0,1
4814,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4815,3.4,2.8,3.05,3.05,4.37,0,1,0,0,1
4816,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4817,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4818,3.44,2.8,3.05,3.05,4.35,0,1,0,0,1
4819,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4820,3.4,2.81,3.05,3.05,4.35,0,1,0,0,1
4821,3.4,2.83,3.05,3.05,4.35,0,1,0,0,1
4822,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4823,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4824,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4825,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4826,3.42,2.8,3.05,3.05,4.35,0,1,0,0,1
4827,3.4,2.8,3.05,3.06,4.35,0,1,0,0,1
4828,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4829,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4830,3.4,2.8,3.06,3.05,4.35,0,1,0,0,1
4831,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4832,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4833,3.4,2.8,3.05,3.06,4.35,0,1,0,0,1
4834,3.4,2.8,3.05,3.08,4.35,0,1,0,0,1
4835,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4836,3.4,2.8,3.09,3.05,4.35,0,1,0,0,1
4837,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4838,3.4,2.8,3.1,3.05,4.35,0,1,0,0,1
4839,3.4,2.8,3.09,3.05,4.35,0,1,0,0,1
4840,3.4,2.81,3.05,3.05,4.35,0,1,0,0,1
4841,3.4,2.8,3.06,3.05,4.35,0,1,0,0,1
4842,3.41,2.8,3.05,3.05,4.35,0,1,0,0,1
4843,3.4,2.81,3.05,3.05,4.35,0,1,0,0,1
4844,3.4,2.8,3.1,3.05,4.35,0,1,0,0,1
4845,3.4,2.8,3.05,3.07,4.35,0,1,0,0,1
4846,3.4,2.8,3.05,3.1,4.35,0,1,0,0,1
4847,3.4,2.8,3.07,3.05,4.35,0,1,0,0,1
4848,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4849,3.4,2.8,3.1,3.05,4.35,0,1,0,0,1
4850,3.4,2.8,3.05,3.06,4.35,0,1,0,0,1
4851,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4852,3.4,2.8,3.05,3.05,4.36,0,1,0,0,1
4853,3.4,2.8,3.05,3.05,4.38,0,1,0,0,1
4854,3.4,2.8,3.05,3.07,4.35,0,1,0,0,1
4855,3.4,2.8,3.07,3.05,4.35,0,1,0,0,1
4856,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4857,3.44,2.8,3.05,3.05,4.35,0,1,0,0,1
4858,3.4,2.85,3.05,3.05,4.35,0,1,0,0,1
4859,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4860,3.4,2.8,3.05,3.07,4.35,0,1,0,0,1
4861,3.4,2.8,3.1,3.05,4.35,0,1,0,0,1
4862,3.44,2.8,3.05,3.05,4.35,0,1,0,0,1
4863,3.4,2.8,3.05,3.07,4.35,0,1,0,0,1
4864,3.4,2.84,3.05,3.05,4.35,0,1,0,0,1
4865,3.4,2.8,3.05,3.05,4.36,0,1,0,0,1
4866,3.4,2.8,3.05,3.05,4.36,0,1,0,0,1
4867,3.4,2.8,3.06,3.05,4.35,0,1,0,0,1
4868,3.4,2.8,3.05,3.06,4.35,0,1,0,0,1
4869,3.4,2.8,3.05,3.09,4.35,0,1,0,0,1
4870,3.43,2.8,3.05,3.05,4.35,0,1,0,0,1
4871,3.4,2.8,3.08,3.05,4.35,0,1,0,0,1
4872,3.8,1.85,3.35,3,4.95,1,0,0,0,1
4873,3.8,1.9,3.35,3,4.95,1,0,0,0,1
4874,3.8,1.85,3.38,3,4.95,1,0,0,0,1
4875,3.8,1.85,3.35,3.02,4.95,1,0,0,0,1
4876,3.83,1.85,3.35,3,4.95,1,0,0,0,1
4877,3.8,1.85,3.35,3.01,4.95,1,0,0,0,1
4878,3.8,1.85,3.39,3,4.95,1,0,0,0,1
4879,3.8,1.85,3.37,3,4.95,1,0,0,0,1
4880,3.8,1.85,3.35,3,4.99,1,0,0,0,1
4881,3.8,1.85,3.39,3,4.95,1,0,0,0,1
4882,3.8,1.85,3.35,3,4.98,1,0,0,0,1
4883,3.84,1.85,3.35,3,4.95,1,0,0,0,1
4884,3.8,1.85,3.35,3.04,4.95,1,0,0,0,1
4885,3.83,1.85,3.35,3,4.95,1,0,0,0,1
4886,3.8,1.85,3.36,3,4.95,1,0,0,0,1
4887,3.8,1.85,3.35,3.02,4.95,1,0,0,0,1
4888,3.8,1.85,3.35,3,5,1,0,0,0,1
4889,3.8,1.85,3.38,3,4.95,1,0,0,0,1
4890,3.8,1.85,3.35,3,4.97,1,0,0,0,1
4891,3.8,1.85,3.35,3,4.96,1,0,0,0,1
4892,3.8,1.85,3.37,3,4.95,1,0,0,0,1
4893,3.8,1.85,3.35,3,4.98,1,0,0,0,1
4894,3.84,1.85,3.35,3,4.95,1,0,0,0,1
4895,3.8,1.85,3.35,3.04,4.95,1,0,0,0,1
4896,3.8,1.85,3.35,3.03,4.95,1,0,0,0,1
4897,3.8,1.85,3.35,3,4.99,1,0,0,0,1
4898,3.8,1.85,3.35,3,4.96,1,0,0,0,1
4899,3.8,1.85,3.35,3,4.99,1,0,0,0,1
4900,3.85,1.85,3.35,3,4.95,1,0,0,0,1
4901,3.8,1.85,3.35,3,4.99,1,0,0,0,1
4902,3.8,1.85,3.36,3,4.95,1,0,0,0,1
4903,3.8,1.86,3.35,3,4.95,1,0,0,0,1
4904,3.8,1.9,3.35,3,4.95,1,0,0,0,1
4905,3.8,1.85,3.35,3,4.97,1,0,0,0,1
4906,3.8,1.85,3.35,3.04,4.95,1,0,0,0,1
4907,3.8,1.85,3.35,3.02,4.95,1,0,0,0,1
4908,3.8,1.85,3.4,3,4.95,1,0,0,0,1
4909,2.75,3.65,3.85,3.1,3.8,0,1,1,0,1
4910,2.75,3.65,3.9,3.1,3.8,0,1,1,0,1
4911,2.75,3.65,3.85,3.1,3.83,0,1,1,0,1
4912,2.75,3.65,3.89,3.1,3.8,0,1,1,0,1
4913,2.75,3.68,3.85,3.1,3.8,0,1,1,0,1
4914,2.75,3.65,3.88,3.1,3.8,0,1,1,0,1
4915,2.75,3.65,3.85,3.1,3.81,0,1,1,0,1
4916,2.75,3.65,3.87,3.1,3.8,0,1,1,0,1
4917,2.75,3.65,3.9,3.1,3.8,0,1,1,0,1
4918,2.75,3.65,3.89,3.1,3.8,0,1,1,0,1
4919,2.75,3.66,3.85,3.1,3.8,0,1,1,0,1
4920,2.75,3.65,3.87,3.1,3.8,0,1,1,0,1
4921,2.75,3.65,3.85,3.12,3.8,0,1,1,0,1
4922,2.77,3.65,3.85,3.1,3.8,0,1,1,0,1
4923,2.75,3.65,3.85,3.1,3.85,0,1,1,0,1
4924,2.76,3.65,3.85,3.1,3.8,0,1,1,0,1
4925,2.75,3.65,3.85,3.1,3.84,0,1,1,0,1
4926,2.75,3.65,3.85,3.15,3.8,0,1,1,0,1
